wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
7.666443509953598,5098.695661117397,A,biosphere_off,1e-07,1.8e-06,0.0
7.743492548169969,5097.977639987316,A,biosphere_off,1e-07,1.8e-06,0.0
7.821315942094086,5098.775539237453,A,biosphere_off,1e-07,1.8e-06,0.0
7.899921474130201,5100.440353776389,A,biosphere_off,1e-07,1.8e-06,0.0
7.979317004897014,5102.519780560306,A,biosphere_off,1e-07,1.8e-06,0.0
8.059510474013775,5104.769406489947,A,biosphere_off,1e-07,1.8e-06,0.0
8.140509900894214,5107.07458341036,A,biosphere_off,1e-07,1.8e-06,0.0
8.222323385548528,5109.385758432669,A,biosphere_off,1e-07,1.8e-06,0.0
8.30495910939335,5111.682361939538,A,biosphere_off,1e-07,1.8e-06,0.0
8.388425336069936,5113.955733079645,A,biosphere_off,1e-07,1.8e-06,0.0
8.47273041227051,5116.201800620903,A,biosphere_off,1e-07,1.8e-06,0.0
8.557882768572938,5118.418173847784,A,biosphere_off,1e-07,1.8e-06,0.0
8.64389092028382,5120.603066488121,A,biosphere_off,1e-07,1.8e-06,0.0
8.730763468289995,5122.754929113615,A,biosphere_off,1e-07,1.8e-06,0.0
8.81850909991866,5124.8723346601755,A,biosphere_off,1e-07,1.8e-06,0.0
8.907136589806099,5126.953943815194,A,biosphere_off,1e-07,1.8e-06,0.0
8.996654800775158,5128.998486828525,A,biosphere_off,1e-07,1.8e-06,0.0
9.08707268472153,5131.004737794985,A,biosphere_off,1e-07,1.8e-06,0.0
9.178399283508963,5132.971471091325,A,biosphere_off,1e-07,1.8e-06,0.0
9.270643729873434,5134.897395634847,A,biosphere_off,1e-07,1.8e-06,0.0
9.36381524833646,5136.781067959699,A,biosphere_off,1e-07,1.8e-06,0.0
9.457923156127519,5138.620791925533,A,biosphere_off,1e-07,1.8e-06,0.0
9.552976864115825,5140.4145208252685,A,biosphere_off,1e-07,1.8e-06,0.0
9.648985877751379,5142.159784753518,A,biosphere_off,1e-07,1.8e-06,0.0
9.74595979801556,5143.853669373623,A,biosphere_off,1e-07,1.8e-06,0.0
