wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
3.9624115589247433,5128.764631227058,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.002234457148177,5138.218161441237,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.0424575821525295,5146.571003100408,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.083084956283825,5153.784901977701,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.12412064231333,5159.821062332023,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.1655687438438465,5164.640144467509,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.207433405720065,5168.202280374068,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.249718814443062,5170.467098471403,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.2924291985889464,5171.393754511389,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.335568829231728,5170.940970624383,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.379142020370417,5169.067090543905,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.423153129360442,5165.7301745566565,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.467606557349374,5160.888206214261,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.512506749717061,5154.499644832227,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.557858196520153,5146.5251341572275,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.603665432941126,5136.933366525956,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.649933039741793,5125.72294704653,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.696665643721392,5113.009338274834,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.743867918179263,5099.374721293733,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.79154458338219,5087.020039986896,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.83970040703642,5080.776765849698,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.888340204764454,5082.542641637313,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.937468840586591,5088.206975984125,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
4.987091227407362,5094.7518792037945,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.0372123275067935,5101.311909407708,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.087837153036666,5107.7092720063,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.138970766521724,5113.907621745115,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.190618281365921,5119.894654446639,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.242784862363788,5125.6615273913785,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.29547572621689,5131.199710409742,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.348696142055527,5136.500554020041,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
5.402451431965629,5141.555230407383,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
